index,City,Date,Card Type,Exp Type,Gender,Amount
5258,"Ahmedabad, India",2019-03-11,Platinum,Fuel,M,131136.0
5259,"Delhi, India",2019-03-01,Signature,Grocery,M,237429.0
5260,"Ahmedabad, India",2019-05-25,Signature,Bills,F,189227.0
5261,"Bengaluru, India",,Silver,Entertainment,M,285600.0
5262,"Delhi, India",2020-03-11,Signature,Grocery,M,184864.0
5263,"Ahmedabad, India",2020-09-03,Signature,Bills,F,169870.0
5264,"Ahmedabad, India",2019-09-15,Platinum,Food,M,43023.0
5265,"Ahmedabad, India",2019-04-07,Signature,Bills,M,112875.0
5266,"Ahmedabad, India",2019-01-28,Gold,Fuel,F,259750.0
5267,"Greater Mumbai, India",,Silver,Fuel,M,193861.0
5268,"Delhi, India",2019-05-16,Platinum,Bills,F,130026.0
5269,"Delhi, India",2019-05-10,Gold,Fuel,M,126162.0
5270,"Delhi, India",2020-10-23,Silver,Fuel,F,106499.0
5271,"Bengaluru, India",2020-10-17,Signature,Entertainment,F,240451.0
5272,"Bengaluru, India",,Signature,Bills,M,25009.0
5273,"Delhi, India",2020-02-05,Gold,Food,F,35383.0
5274,"Ahmedabad, India",2020-09-23,Silver,Bills,F,260429.0
5275,"Bengaluru, India",2020-04-29,Silver,Food,M,260176.0
5276,"Bengaluru, India",2020-03-23,Platinum,Food,F,259357.0
5277,"Delhi, India",2020-06-26,Gold,Entertainment,F,61646.0
5278,"Delhi, India",2020-12-21,Platinum,Food,F,231143.0
5279,"Ahmedabad, India",2019-01-22,Silver,Fuel,M,199098.0
5280,,2020-08-15,Platinum,Fuel,F,29472.0
5281,"Delhi, India",2019-03-26,Signature,Grocery,F,
5282,"Ahmedabad, India",2020-10-11,Silver,Fuel,M,47164.0
5283,"Delhi, India",2020-01-20,Signature,Entertainment,M,94777.0
5284,"Bengaluru, India",2020-04-04,Gold,Food,M,270008.0
5285,"Greater Mumbai, India",2019-10-15,Platinum,Bills,M,229198.0
5286,"Ahmedabad, India",2019-01-13,Platinum,Bills,M,59010.0
5287,"Bengaluru, India",2020-05-20,Silver,Fuel,F,192017.0
5288,"Ahmedabad, India",2019-03-06,Gold,Food,M,106653.0
5289,"Greater Mumbai, India",,Signature,Food,M,28996.0
5290,"Greater Mumbai, India",2019-07-26,Platinum,Food,F,
5291,"Greater Mumbai, India",2020-05-26,Signature,Entertainment,F,28616.0
5292,"Ahmedabad, India",2020-03-30,Signature,Entertainment,M,247876.0
5293,"Bengaluru, India",2019-06-22,Signature,Entertainment,F,283678.0
5294,"Greater Mumbai, India",2019-10-27,Platinum,Food,M,297657.0
5295,"Ahmedabad, India",2019-03-21,Platinum,Food,F,125570.0
5296,"Greater Mumbai, India",2019-11-26,Platinum,Bills,F,251563.0
5297,"Greater Mumbai, India",2019-08-30,Gold,Fuel,M,104840.0
5298,"Ahmedabad, India",2020-11-23,Platinum,Bills,M,202135.0
5299,"Delhi, India",2019-11-22,Signature,Food,F,77711.0
5300,"Delhi, India",2020-12-30,Gold,Bills,F,14863.0
5301,"Greater Mumbai, India",2020-12-13,Silver,Grocery,M,288098.0
5302,"Bengaluru, India",2020-08-20,Silver,Food,M,94600.0
5303,"Greater Mumbai, India",2020-10-06,Silver,Entertainment,M,223491.0
5304,"Bengaluru, India",2019-03-26,Silver,Food,M,204546.0
5305,"Bengaluru, India",2020-02-05,Gold,Fuel,M,71739.0
5306,"Bengaluru, India",,Gold,Food,F,236393.0
5307,"Greater Mumbai, India",2020-03-23,Gold,Entertainment,F,148784.0
5308,"Bengaluru, India",2019-03-15,Gold,Food,M,50734.0
5309,"Bengaluru, India",2020-02-28,Gold,Bills,M,154059.0
5310,"Delhi, India",2020-02-21,Gold,Bills,M,26140.0
5311,"Bengaluru, India",2020-02-01,Gold,Bills,M,70524.0
5312,"Bengaluru, India",2020-04-03,Platinum,Fuel,M,86861.0
5313,"Greater Mumbai, India",,Signature,Entertainment,M,142768.0
5314,"Ahmedabad, India",2020-08-30,Silver,Fuel,F,2927.0
5315,"Ahmedabad, India",,Silver,Grocery,F,86445.0
5316,"Bengaluru, India",2019-04-11,Signature,Fuel,M,127105.0
5317,"Ahmedabad, India",2020-02-19,Platinum,Grocery,F,288609.0
5318,"Bengaluru, India",2019-01-20,Silver,Food,M,57826.0
5319,,2019-03-07,Platinum,Bills,F,179306.0
5320,"Greater Mumbai, India",2020-03-10,Silver,Bills,F,223918.0
5321,"Greater Mumbai, India",2019-05-09,Platinum,Fuel,F,260232.0
5322,"Greater Mumbai, India",2020-02-17,Signature,Entertainment,F,272727.0
5323,"Delhi, India",2020-10-09,Silver,Entertainment,F,70818.0
5324,"Delhi, India",2020-07-29,Platinum,Fuel,F,69598.0
5325,"Greater Mumbai, India",2019-05-07,Silver,Fuel,F,47031.0
5326,"Delhi, India",2019-03-24,Gold,Bills,M,225544.0
5327,,2020-04-15,Signature,Food,M,119945.0
5328,"Greater Mumbai, India",2019-01-31,Signature,Fuel,M,268683.0
5329,"Delhi, India",2020-12-29,Silver,Bills,M,1921.0
5330,,2020-06-25,Silver,Fuel,F,200435.0
5331,"Ahmedabad, India",2020-02-12,Gold,Fuel,F,1038.0
5332,"Greater Mumbai, India",2019-05-11,Platinum,Food,M,221277.0
5333,"Delhi, India",2019-05-07,Signature,Entertainment,M,
5334,"Greater Mumbai, India",2020-11-03,Silver,Fuel,M,294413.0
5335,"Delhi, India",2020-01-22,Signature,Entertainment,M,
5336,"Greater Mumbai, India",,Platinum,Grocery,M,59330.0
5337,"Greater Mumbai, India",2019-09-02,Silver,Entertainment,M,77510.0
5338,"Bengaluru, India",2020-10-05,Gold,Entertainment,M,264301.0
5339,,2020-05-11,Gold,Entertainment,F,124384.0
5340,"Delhi, India",2019-03-12,Gold,Fuel,F,176366.0
5341,"Delhi, India",2019-10-30,Signature,Fuel,F,158155.0
5342,"Ahmedabad, India",2020-01-09,Gold,Fuel,F,295383.0
5343,"Delhi, India",2019-06-04,Platinum,Fuel,M,235046.0
5344,,2020-12-19,Silver,Fuel,F,63304.0
5345,"Ahmedabad, India",2020-03-15,Silver,Food,M,80962.0
5346,"Delhi, India",2019-02-20,Silver,Food,M,98978.0
5347,"Bengaluru, India",2020-06-12,Platinum,Entertainment,M,74176.0
5348,"Ahmedabad, India",2019-03-22,Silver,Entertainment,F,122419.0
5349,"Bengaluru, India",2019-05-15,Gold,Fuel,F,
5350,"Ahmedabad, India",2019-02-20,Gold,Bills,M,24108.0
5351,"Ahmedabad, India",2019-01-12,Silver,Grocery,F,135275.0
5352,"Greater Mumbai, India",2019-03-11,Silver,Entertainment,F,267109.0
5353,"Greater Mumbai, India",2020-12-28,Silver,Food,M,213380.0
5354,"Greater Mumbai, India",2019-03-25,Signature,Grocery,F,56677.0
5355,"Greater Mumbai, India",,Silver,Entertainment,M,148897.0
5356,"Bengaluru, India",2019-05-01,Silver,Grocery,M,7076.0
5357,"Ahmedabad, India",2020-03-29,Gold,Bills,M,215477.0
5358,"Greater Mumbai, India",2019-03-09,Silver,Fuel,F,163670.0
5359,"Delhi, India",2019-10-23,Platinum,Grocery,F,
5360,"Ahmedabad, India",2019-12-21,Signature,Food,M,131453.0
5361,"Delhi, India",2019-11-08,Signature,Grocery,F,206680.0
5362,"Ahmedabad, India",2019-12-17,Signature,Grocery,F,11689.0
5363,,2019-02-12,Platinum,Food,F,63166.0
5364,"Bengaluru, India",,Platinum,Bills,M,46238.0
5365,"Bengaluru, India",2019-05-04,Platinum,Entertainment,F,107596.0
5366,"Bengaluru, India",2020-02-06,Gold,Fuel,F,173517.0
5367,"Ahmedabad, India",,Signature,Grocery,F,227745.0
5368,"Delhi, India",2020-12-26,Platinum,Fuel,M,32960.0
5369,"Ahmedabad, India",2019-03-10,Signature,Grocery,M,232224.0
5370,"Bengaluru, India",2020-05-10,Silver,Bills,M,70587.0
5371,"Bengaluru, India",2020-05-18,Gold,Bills,F,66180.0
5372,"Ahmedabad, India",2020-11-24,Platinum,Bills,M,242557.0
5373,"Ahmedabad, India",2020-10-23,Silver,Food,F,259535.0
5374,"Bengaluru, India",2020-06-25,Silver,Food,M,77264.0
5375,"Delhi, India",2019-08-25,Silver,Entertainment,M,148690.0
5376,"Ahmedabad, India",2019-01-12,Gold,Entertainment,M,229828.0
5377,"Delhi, India",2020-12-09,Signature,Food,M,164737.0
5378,"Greater Mumbai, India",2020-12-08,Platinum,Grocery,M,190142.0
5379,"Bengaluru, India",2020-12-28,Gold,Food,M,287542.0
5380,"Greater Mumbai, India",2020-06-08,Signature,Bills,M,137778.0
5381,"Delhi, India",2019-05-10,Gold,Entertainment,M,143158.0
5382,"Greater Mumbai, India",2020-01-05,Signature,Bills,F,49523.0
5383,"Ahmedabad, India",,Platinum,Bills,M,114982.0
5384,"Bengaluru, India",2020-03-17,Signature,Entertainment,M,179755.0
5385,"Ahmedabad, India",2020-12-01,Platinum,Bills,F,190943.0
5386,"Bengaluru, India",2020-08-02,Platinum,Grocery,F,133270.0
5387,"Bengaluru, India",2020-05-17,Platinum,Grocery,F,278444.0
5388,,,Silver,Entertainment,F,76216.0
5389,"Greater Mumbai, India",2020-02-16,Signature,Fuel,F,82924.0
5390,"Bengaluru, India",2019-04-28,Gold,Bills,F,79125.0
5391,"Greater Mumbai, India",2020-03-15,Signature,Entertainment,F,245169.0
5392,"Delhi, India",2019-07-24,Silver,Bills,F,205940.0
5393,"Ahmedabad, India",2020-02-07,Platinum,Food,F,104816.0
5394,"Ahmedabad, India",2020-05-12,Platinum,Entertainment,F,7460.0
5395,"Bengaluru, India",2019-03-28,Gold,Food,M,75859.0
5396,"Delhi, India",,Gold,Bills,F,88457.0
5397,"Ahmedabad, India",2020-05-15,Silver,Grocery,F,98814.0
5398,"Ahmedabad, India",2020-04-24,Platinum,Bills,F,
5399,"Ahmedabad, India",2019-01-07,Platinum,Grocery,F,
5400,"Greater Mumbai, India",2020-12-16,Platinum,Food,M,119817.0
5401,"Delhi, India",2019-08-26,Signature,Bills,F,49676.0
5402,"Ahmedabad, India",2020-12-16,Silver,Fuel,M,60266.0
5403,"Ahmedabad, India",2019-03-03,Silver,Grocery,M,252859.0
5404,"Delhi, India",2019-11-05,Gold,Entertainment,M,135165.0
5405,"Bengaluru, India",2019-04-24,Platinum,Entertainment,F,176742.0
5406,"Delhi, India",2020-05-31,Silver,Fuel,M,70308.0
5407,"Ahmedabad, India",2020-03-01,Silver,Entertainment,F,67253.0
5408,"Greater Mumbai, India",2020-10-15,Platinum,Entertainment,M,123744.0
5409,"Greater Mumbai, India",2019-04-26,Gold,Fuel,M,216295.0
5410,"Bengaluru, India",2019-11-07,Gold,Grocery,F,299920.0
5411,"Greater Mumbai, India",2019-09-26,Signature,Entertainment,M,208640.0
5412,"Bengaluru, India",2019-03-09,Gold,Food,F,169681.0
5413,"Ahmedabad, India",2019-11-05,Platinum,Entertainment,F,244384.0
5414,"Ahmedabad, India",2020-08-15,Silver,Grocery,M,256534.0
5415,"Bengaluru, India",2020-12-26,Platinum,Fuel,F,230798.0
5416,,2020-10-18,Gold,Food,F,216961.0
5417,"Greater Mumbai, India",2019-03-10,Silver,Grocery,F,86778.0
5418,"Greater Mumbai, India",2020-03-24,Signature,Bills,F,168061.0
5419,"Greater Mumbai, India",2019-09-18,Gold,Entertainment,M,225892.0
5420,"Delhi, India",2020-10-31,Gold,Grocery,F,
5421,"Greater Mumbai, India",2019-10-06,Signature,Food,M,
5422,"Delhi, India",2020-10-10,Gold,Food,M,26285.0
5423,"Delhi, India",,Silver,Grocery,F,130604.0
5424,"Ahmedabad, India",2019-11-06,Gold,Food,M,151934.0
5425,"Bengaluru, India",2019-01-11,Platinum,Food,M,119832.0
5426,"Bengaluru, India",2020-05-03,Silver,Food,F,98571.0
5427,"Bengaluru, India",2019-11-11,Platinum,Grocery,F,177645.0
5428,"Bengaluru, India",2019-12-13,Gold,Grocery,M,64885.0
5429,"Ahmedabad, India",2020-06-20,Silver,Grocery,F,218942.0
5430,"Greater Mumbai, India",2020-09-03,Signature,Grocery,M,143938.0
5431,"Bengaluru, India",2019-04-15,Gold,Entertainment,M,95120.0
5432,"Greater Mumbai, India",2019-04-20,Signature,Food,F,50736.0
5433,,2019-05-15,Gold,Bills,F,269192.0
5434,"Delhi, India",2019-09-15,Gold,Food,M,184935.0
5435,,2019-10-17,Platinum,Fuel,F,218760.0
5436,"Greater Mumbai, India",2020-10-12,Gold,Food,F,45191.0
5437,"Ahmedabad, India",2019-04-20,Silver,Entertainment,F,
5438,"Bengaluru, India",2019-12-25,Silver,Fuel,F,49988.0
5439,"Greater Mumbai, India",2019-06-18,Signature,Grocery,M,103572.0
5440,"Bengaluru, India",2020-09-20,Platinum,Bills,F,248257.0
5441,"Bengaluru, India",2019-10-25,Platinum,Food,M,288269.0
5442,"Greater Mumbai, India",2019-03-02,Platinum,Food,F,170297.0
5443,"Delhi, India",2019-10-09,Gold,Food,F,295917.0
5444,"Greater Mumbai, India",2020-11-12,Platinum,Fuel,M,50416.0
5445,"Delhi, India",2019-10-06,Signature,Food,F,156519.0
5446,"Ahmedabad, India",2020-11-30,Platinum,Bills,M,
5447,"Ahmedabad, India",2019-04-08,Signature,Entertainment,F,231969.0
5448,"Bengaluru, India",2019-10-21,Gold,Bills,F,290022.0
5449,"Delhi, India",2019-03-18,Platinum,Food,F,63691.0
5450,"Greater Mumbai, India",,Silver,Fuel,F,193602.0
5451,"Ahmedabad, India",2019-04-03,Gold,Fuel,F,176859.0
5452,"Delhi, India",,Gold,Entertainment,M,196037.0
5453,"Ahmedabad, India",2020-08-16,Gold,Grocery,M,246068.0
5454,"Greater Mumbai, India",2020-12-01,Silver,Grocery,M,28122.0
5455,"Ahmedabad, India",2020-01-07,Silver,Entertainment,M,170937.0
5456,"Ahmedabad, India",2019-10-06,Gold,Bills,M,127798.0
5457,,2019-01-08,Signature,Fuel,M,282235.0
5458,"Delhi, India",2020-12-23,Gold,Food,M,
5459,"Bengaluru, India",,Platinum,Food,M,222217.0
5460,"Bengaluru, India",,Silver,Food,M,253161.0
5461,"Ahmedabad, India",2019-10-02,Signature,Food,M,76255.0
5462,"Ahmedabad, India",2020-07-19,Platinum,Entertainment,F,123724.0
5463,"Greater Mumbai, India",2019-10-20,Signature,Bills,F,172093.0
5464,"Ahmedabad, India",2019-05-02,Signature,Grocery,M,93499.0
5465,"Ahmedabad, India",2020-02-22,Silver,Fuel,F,31353.0
5466,"Greater Mumbai, India",2020-10-24,Silver,Fuel,F,205830.0
5467,"Ahmedabad, India",2019-08-06,Gold,Entertainment,M,223444.0
5468,"Greater Mumbai, India",2019-12-23,Silver,Food,M,218498.0
5469,"Delhi, India",2020-03-10,Signature,Entertainment,M,8844.0
5470,"Bengaluru, India",2019-01-06,Signature,Food,M,30206.0
5471,"Delhi, India",2019-02-07,Gold,Fuel,F,220520.0
5472,"Ahmedabad, India",2019-05-28,Signature,Entertainment,F,155034.0
5473,"Ahmedabad, India",2020-03-27,Signature,Grocery,F,118490.0
5474,"Ahmedabad, India",2020-11-26,Platinum,Entertainment,F,198752.0
5475,"Greater Mumbai, India",2020-09-17,Gold,Fuel,F,
5476,"Ahmedabad, India",,Silver,Entertainment,M,10590.0
5477,"Delhi, India",2020-01-22,Gold,Food,F,125162.0
5478,"Bengaluru, India",2019-01-31,Gold,Food,F,189867.0
5479,"Greater Mumbai, India",2020-12-25,Platinum,Food,F,
5480,"Bengaluru, India",2019-05-24,Platinum,Entertainment,F,35372.0
5481,"Greater Mumbai, India",2020-06-03,Platinum,Fuel,F,55506.0
5482,"Ahmedabad, India",2020-02-14,Silver,Fuel,F,195702.0
5483,"Ahmedabad, India",2020-01-25,Gold,Entertainment,F,251030.0
5484,"Ahmedabad, India",2020-03-10,Silver,Food,F,26647.0
5485,"Delhi, India",2019-07-25,Platinum,Entertainment,M,158973.0
5486,"Ahmedabad, India",2019-02-12,Gold,Food,M,193286.0
5487,"Delhi, India",2020-01-19,Signature,Bills,M,220673.0
5488,"Bengaluru, India",2020-05-04,Gold,Food,F,77839.0
5489,"Greater Mumbai, India",2020-02-19,Platinum,Food,M,119741.0
5490,"Greater Mumbai, India",2019-05-13,Signature,Fuel,F,234689.0
5491,"Delhi, India",2020-01-22,Signature,Entertainment,M,148983.0
5492,"Bengaluru, India",2019-03-19,Signature,Grocery,F,
5493,"Delhi, India",2019-12-20,Platinum,Grocery,F,207347.0
5494,"Ahmedabad, India",,Gold,Fuel,F,121717.0
5495,"Bengaluru, India",2019-10-07,Gold,Bills,M,
5496,"Bengaluru, India",,Gold,Food,M,106635.0
5497,,2020-02-14,Platinum,Grocery,M,129505.0
5498,,,Gold,Fuel,M,4473.0
5499,"Delhi, India",2020-11-04,Signature,Entertainment,M,253025.0
5500,"Ahmedabad, India",2020-10-18,Gold,Fuel,F,12595.0
5501,"Delhi, India",,Platinum,Entertainment,M,
5502,"Bengaluru, India",2019-02-19,Gold,Food,F,34901.0
5503,"Ahmedabad, India",2020-04-26,Gold,Bills,M,261919.0
5504,"Bengaluru, India",2020-10-10,Silver,Grocery,M,291694.0
5505,,2020-09-27,Platinum,Bills,M,
5506,"Greater Mumbai, India",2020-04-09,Silver,Fuel,F,250063.0
5507,"Greater Mumbai, India",2019-03-12,Platinum,Bills,F,7651.0
5508,"Ahmedabad, India",,Platinum,Entertainment,M,81687.0
5509,"Bengaluru, India",2020-07-16,Silver,Entertainment,M,193468.0
5510,"Greater Mumbai, India",2019-05-24,Platinum,Grocery,F,246966.0
5511,"Ahmedabad, India",2019-12-04,Silver,Bills,F,231689.0
5512,"Delhi, India",,Silver,Entertainment,M,234732.0
5513,"Delhi, India",2020-04-10,Silver,Entertainment,M,219872.0
5514,"Delhi, India",2019-02-01,Platinum,Food,F,270076.0
5515,"Delhi, India",2019-07-16,Gold,Fuel,F,151781.0
5516,"Ahmedabad, India",2019-11-26,Silver,Food,F,298885.0
5517,"Greater Mumbai, India",2019-04-18,Signature,Bills,F,58875.0
5518,"Greater Mumbai, India",,Signature,Bills,M,22806.0
5519,,2020-01-10,Signature,Fuel,M,29264.0
5520,"Delhi, India",2019-04-14,Platinum,Bills,F,297594.0
5521,"Greater Mumbai, India",2019-12-30,Gold,Bills,M,38496.0
5522,"Ahmedabad, India",2020-07-22,Silver,Food,F,115647.0
5523,"Greater Mumbai, India",2019-05-15,Silver,Food,F,149343.0
5524,"Greater Mumbai, India",2020-04-09,Gold,Fuel,M,270207.0
5525,"Delhi, India",2020-05-05,Platinum,Bills,F,186358.0
5526,"Ahmedabad, India",2019-05-01,Silver,Fuel,M,263095.0
5527,"Delhi, India",2020-11-05,Platinum,Entertainment,F,232431.0
5528,"Delhi, India",2019-11-18,Platinum,Fuel,F,244009.0
5529,"Delhi, India",2019-04-13,Silver,Fuel,F,79325.0
5530,"Bengaluru, India",2020-07-12,Gold,Food,M,293135.0
5531,"Greater Mumbai, India",2019-12-29,Silver,Bills,M,119718.0
5532,"Delhi, India",2020-02-18,Signature,Grocery,M,104974.0
5533,"Greater Mumbai, India",2019-09-08,Signature,Bills,F,75066.0
5534,"Delhi, India",2020-05-19,Signature,Bills,M,188614.0
5535,"Greater Mumbai, India",2019-11-21,Silver,Bills,M,42528.0
5536,"Ahmedabad, India",,Platinum,Entertainment,M,128597.0
5537,"Bengaluru, India",2020-05-06,Signature,Grocery,M,211054.0
5538,"Ahmedabad, India",,Platinum,Food,M,62692.0
5539,"Greater Mumbai, India",2020-04-11,Signature,Fuel,M,269088.0
5540,"Ahmedabad, India",2019-11-28,Platinum,Bills,F,243298.0
5541,"Greater Mumbai, India",,Signature,Fuel,M,7550.0
5542,"Ahmedabad, India",2020-01-20,Signature,Food,F,1265.0
5543,"Bengaluru, India",2019-10-30,Gold,Entertainment,M,151670.0
5544,"Greater Mumbai, India",2020-02-09,Signature,Fuel,M,73379.0
5545,"Bengaluru, India",,Platinum,Fuel,M,252255.0
5546,"Greater Mumbai, India",,Silver,Bills,M,38740.0
5547,"Bengaluru, India",,Platinum,Entertainment,F,110968.0
5548,"Bengaluru, India",2020-03-26,Silver,Entertainment,M,33371.0
5549,"Ahmedabad, India",2020-12-09,Silver,Bills,M,182309.0
5550,"Delhi, India",2020-07-22,Gold,Food,M,
5551,"Bengaluru, India",2019-01-02,Signature,Grocery,F,299040.0
5552,"Greater Mumbai, India",2020-03-31,Signature,Entertainment,F,
5553,"Bengaluru, India",2019-01-20,Platinum,Fuel,M,207078.0
5554,"Bengaluru, India",2019-01-06,Signature,Food,M,232635.0
5555,"Delhi, India",2020-02-04,Platinum,Bills,M,144398.0
5556,"Bengaluru, India",2020-01-31,Platinum,Fuel,M,265531.0
5557,"Delhi, India",2019-02-02,Gold,Grocery,F,188143.0
5558,"Ahmedabad, India",2020-12-28,Signature,Entertainment,M,79970.0
5559,"Bengaluru, India",2020-01-05,Gold,Entertainment,M,207831.0
5560,"Bengaluru, India",2020-07-06,Signature,Fuel,M,226486.0
5561,"Greater Mumbai, India",2019-12-22,Silver,Food,M,47247.0
5562,"Ahmedabad, India",2019-06-15,Signature,Food,M,198530.0
5563,"Bengaluru, India",2019-09-06,Signature,Bills,F,88293.0
5564,"Bengaluru, India",2020-03-03,Platinum,Bills,M,257118.0
5565,"Ahmedabad, India",,Platinum,Fuel,F,176991.0
5566,"Delhi, India",2020-03-06,Signature,Fuel,F,15025.0
5567,"Ahmedabad, India",2019-11-19,Platinum,Bills,F,239453.0
5568,"Delhi, India",2020-04-27,Gold,Fuel,F,98236.0
5569,"Delhi, India",2020-01-23,Signature,Fuel,F,144517.0
5570,"Ahmedabad, India",2020-05-16,Gold,Grocery,F,278516.0
5571,,2019-12-11,Silver,Bills,M,213719.0
5572,"Ahmedabad, India",2020-03-16,Silver,Grocery,F,167523.0
5573,,2020-05-10,Silver,Grocery,F,44230.0
5574,"Ahmedabad, India",2020-11-23,Signature,Bills,M,182212.0
5575,"Greater Mumbai, India",2019-09-24,Silver,Entertainment,M,43419.0
5576,"Ahmedabad, India",2019-02-06,Platinum,Food,F,117563.0
5577,"Bengaluru, India",2020-02-02,Platinum,Fuel,M,114853.0
5578,"Delhi, India",2019-02-24,Silver,Fuel,F,54894.0
5579,"Delhi, India",2020-01-04,Gold,Entertainment,F,93929.0
5580,"Ahmedabad, India",2019-03-21,Signature,Bills,F,161580.0
5581,"Ahmedabad, India",2019-11-08,Platinum,Bills,F,54090.0
5582,"Greater Mumbai, India",2019-10-24,Gold,Food,M,9201.0
5583,"Delhi, India",2019-12-27,Gold,Fuel,M,18133.0
5584,"Ahmedabad, India",2020-03-07,Signature,Bills,F,
5585,"Bengaluru, India",2019-12-12,Signature,Grocery,M,188819.0
5586,"Bengaluru, India",2020-02-11,Signature,Bills,M,217968.0
5587,"Ahmedabad, India",2019-11-12,Signature,Grocery,M,228427.0
5588,"Delhi, India",2020-08-12,Platinum,Bills,F,154256.0
5589,"Greater Mumbai, India",2020-03-15,Silver,Entertainment,F,254603.0
5590,"Ahmedabad, India",2020-08-13,Signature,Food,F,103568.0
5591,"Delhi, India",2019-11-06,Platinum,Fuel,M,12638.0
5592,"Ahmedabad, India",2019-02-08,Gold,Food,M,4737.0
5593,"Greater Mumbai, India",2019-04-24,Gold,Bills,F,152667.0
5594,"Ahmedabad, India",2020-03-15,Gold,Grocery,M,58143.0
5595,"Bengaluru, India",2020-04-26,Silver,Food,F,173178.0
5596,,2020-01-11,Platinum,Fuel,M,
5597,"Bengaluru, India",2019-03-20,Silver,Entertainment,M,49976.0
5598,"Greater Mumbai, India",2019-10-23,Signature,Food,F,183818.0
5599,"Ahmedabad, India",2020-01-18,Silver,Grocery,M,202671.0
5600,"Greater Mumbai, India",2020-07-11,Signature,Grocery,M,19014.0
5601,,2019-04-02,Platinum,Grocery,F,136271.0
5602,"Greater Mumbai, India",2019-05-14,Platinum,Food,F,61427.0
5603,"Ahmedabad, India",2020-03-23,Gold,Bills,M,226543.0
5604,"Ahmedabad, India",2020-02-13,Silver,Entertainment,F,85013.0
5605,"Ahmedabad, India",2020-03-25,Platinum,Food,F,44844.0
5606,"Greater Mumbai, India",2019-01-28,Silver,Grocery,F,127077.0
5607,"Bengaluru, India",2020-12-28,Gold,Grocery,F,18848.0
5608,"Delhi, India",2019-04-16,Gold,Grocery,F,36672.0
5609,"Bengaluru, India",2020-01-16,Platinum,Food,M,282707.0
5610,"Ahmedabad, India",2019-02-01,Gold,Fuel,M,233207.0
5611,"Delhi, India",2020-12-18,Gold,Bills,M,59017.0
5612,"Delhi, India",,Gold,Food,M,146258.0
5613,"Ahmedabad, India",2020-11-28,Silver,Entertainment,M,56636.0
5614,"Ahmedabad, India",2019-04-18,Signature,Entertainment,F,257567.0
5615,"Ahmedabad, India",2020-05-27,Gold,Food,M,292393.0
5616,"Bengaluru, India",2020-11-24,Gold,Food,F,96794.0
5617,"Bengaluru, India",2019-02-19,Platinum,Grocery,M,100624.0
5618,"Greater Mumbai, India",2019-11-18,Gold,Entertainment,F,192109.0
5619,"Ahmedabad, India",2020-10-07,Platinum,Grocery,M,191123.0
5620,"Ahmedabad, India",,Platinum,Grocery,F,57211.0
5621,"Bengaluru, India",2020-03-26,Gold,Fuel,M,49831.0
5622,,,Signature,Bills,M,212005.0
