index,City,Date,Card Type,Exp Type,Gender,Amount
8061,"Greater Mumbai, India",23-Jan-19,Signature,Grocery,F,203287.0
8062,"Greater Mumbai, India",,Platinum,Entertainment,M,245685.0
8063,"Bengaluru, India",05-Jul-20,,Food,F,161928.0
8064,"Bengaluru, India",20-Jan-19,Silver,Entertainment,M,142981.0
8065,"Delhi, India",24-Jan-19,Signature,Fuel,F,53258.0
8066,"Delhi, India",12-Apr-20,Platinum,Fuel,M,237905.0
8067,"Delhi, India",29-Nov-20,Platinum,Fuel,M,
8068,"Ahmedabad, India",04-Aug-20,Platinum,,,73060.0
8069,"Delhi, India",05-Apr-20,Platinum,Fuel,F,177425.0
8070,"Ahmedabad, Igdia",23-Nov-19,Platinum,Grocery,M,94056.0
8071,"Delhi, India",22-Oct-20,Platinum,Grocery,M,28398.0
8072,"Bengaluru, India",,Platinum,Bills,F,4090.0
8073,"Bengaluru, India",28-May-19,Platinum,Entertainment,F,188207.0
8074,,10-Jan-20,Gold,Entertainment,F,31597.0
8075,"Ahmedabad, India",25-Feb-20,Gold,Grocery,F,262823.0
8076,"Bengaluru, India",16-Feb-19,Gold,Fuel,F,264879.0
8077,,28-Apr-20,Gold,Bills,M,293634.0
8078,"Ahmedabad, India",27-Apr-20,Platinum,Bills,F,117523.0
8079,"Bengaluru, India",08-Dec-20,Silver,Bills,F,27887.0
8080,"Bengaluru, India",16-Jul-19,Signature,Grocery,F,186607.0
8081,"Greater Mumbai, India",17-Nov-20,,Food,F,95440.0
8082,"Bengaluru, India",14-Nov-20,Silver,Grocery,F,167105.0
8083,"Ahmedabad, India",08-Mar-20,Signature,,M,159156.0
8084,"Delhi, India",20-Jan-20,Platinum,Fuel,M,188372.0
8085,,19-May-20,,Entertainment,M,147359.0
8086,"Bengaluru, India",06-Apr-19,Signature,Entertainment,F,242509.0
8087,"Bengaluru, India",26-Mar-20,Silver,Fuel,F,231600.0
8088,"Delhi, India",02-Jun-20,,Bills,M,111014.0
8089,"Bengaluru, India",30-Apr-19,Gold,Entertainment,M,145304.0
8090,"Delhi, India",17-Jun-19,Platinum,Grocery,F,130155.0
8091,"Greater Mumbai, India",12-May-20,Signature,Fuel,F,247247.0
8092,"Ahmedabad, India",12-Nov-20,Platinum,Bills,M,242583.0
8093,"Greater Mumbai, India",,,Food,M,60206.0
8094,"Bengaluru, India",25-Apr-20,,Food,M,131353.0
8095,"Ahmedabad, India",11-Feb-19,Silver,Bills,,149929.0
8096,"Bengaluru, India",20-Dec-19,Gold,Food,M,218015.0
8097,"Ahmedabad, India",19-Dec-20,Silver,Food,F,
8098,"Ahmedabad, India",23-Dec-20,Signature,Entertainment,F,238079.0
8099,"Greater Mumbai, India",19-May-20,Gold,,F,100668.0
8100,"Delhi,mIndia",20-Dec-20,Signature,Bills,M,55502.0
8101,"Benaaluru, India",25-Feb-20,Signature,Bills,F,155103.0
8102,"Delhi, India",26-Oct-20,Gold,Grocery,F,244958.0
8103,"Greater Mumbai, India",27-Jul-20,Platinum,Bills,F,46290.0
8104,"Ahmedabad, India",07-Jun-20,Platinum,Food,M,198591.0
8105,"Bengaluru, India",13-Jun-19,Silver,Bills,F,110662.0
8106,"Greater Mumbai, India",25-May-20,Signature,Bills,M,130654.0
8107,"Bengaluru, India",28-Aug-20,Gold,Food,,230008.0
8108,Bengaluruz India,25-Mar-19,Platinum,Bills,M,204863.0
8109,"Bengaluru, India",31-Oct-20,Gold,Entertainment,M,160394.0
8110,"Greaker Mumbai, India",27-Mar-20,Silver,Food,F,201290.0
8111,,08-Aug-19,,Food,F,64029.0
8112,"Ahmedabad, India",09-Dec-19,Signature,Grocery,M,40688.0
8113,"Bengaluru, India",24-May-20,Gold,Fuel,M,156454.0
8114,"Greater Mumbai, India",25-Oct-20,Gold,Bills,M,4211.0
8115,"Bengaluru, India",17-May-19,Silver,Food,M,155371.0
8116,,29-Jul-19,Platinum,Fuel,M,46680.0
8117,"Greater vumbai, India",31-Dec-20,Gold,Bills,,48092.0
8118,"Bengaluru, India",25-Feb-19,Gold,Bills,M,270951.0
8119,"Bengaluru, India",26-Apr-19,Gold,Bills,M,8492.0
8120,"Delhi, India",16-Nov-20,Platinum,Bills,M,14913.0
8121,,28-Apr-19,Signature,Fuel,M,208798.0
8122,"Bengaluru, India",10-Mar-19,Silver,Food,F,29720.0
8123,"Greater Mumbai, India",27-Oct-20,Platinum,Entertainment,F,77991.0
8124,"Greater Mumbai, India",04-Aug-20,Gold,Fuel,M,99028.0
8125,,07-Aug-19,Silver,Food,F,76249.0
8126,"Bengaluru, India",24-Jun-19,Gold,Fuel,,85908.0
8127,"Blngaluru, India",01-Nov-20,Gold,Fuel,M,308045.0
8128,"Delhi, India",12-Aug-20,Silver,Fuel,F,209672.0
8129,,20-Jan-20,Signature,Grocery,M,65606.0
8130,"Bengaluru, India",13-Oct-19,Signature,Fuel,M,124161.0
8131,"Delhi, India",21-Nov-19,Silver,Grocery,F,230845.0
8132,"Bengaluru, India",30-Nov-19,Gold,Entertainment,F,282256.0
8133,"Bengaluru, India",14-Sep-20,Platinum,Food,M,209098.0
8134,"Bengaluru, India",22-Jun-20,Platinum,Bills,M,155371.0
8135,"Bengaluru, Indit",23-May-20,Silver,Entertainment,M,20580.0
8136,"Ahmedabad, India",19-Jan-19,Signature,Entertainment,M,149781.0
8137,"Delhi, India",14-Feb-19,Signature,Entertainment,M,294321.0
8138,"Delhi, India",18-Apr-20,Silver,Fuel,F,63373.0
8139,"Delhi, India",27-Mar-20,Silver,Fuel,M,238338.0
8140,"Greater Mumbai, India",01-Apr-20,Silver,,F,235698.0
8141,"Ahmedabad, India",12-Oct-19,Silver,Fuel,F,180047.0
8142,"Greater Mumbai, Indiv",27-Aug-20,Gold,Entertainment,M,40230.0
8143,"Ahmedabad, India",04-Dec-20,Platinum,Bills,M,78935.0
8144,"Greater Mumbai, India",14-Jun-19,Silver,Entertainment,F,196761.0
8145,"Bengaluru, Indii",30-May-20,Platinum,Fuel,F,178686.0
8146,"Delhi, India",19-Nov-20,Platinum,Fuel,M,165783.0
8147,"Bengaluru, India",30-Jan-20,,Food,M,
8148,"Bengaluru, India",31-Jul-19,Platinum,Bills,M,
8149,"Bengaluru, India",,,Entertainment,F,
8150,"Greater Mumbai, India",30-Oct-20,Platinum,Entertainment,F,
8151,"Bengaluru, India",09-Dec-19,Silver,Food,F,261689.0
8152,"Bengaluru, India",20-May-19,Platinum,Bills,M,75293.0
8153,"Ahmedabad, India",07-Sep-20,Silver,Entertainment,M,228838.0
8154,"Delhi, India",25-Sep-20,Gold,Bills,F,116510.0
8155,"Greater Mumbai, India",22-Aug-19,Gold,Food,M,206515.0
8156,"Ahmedabad, India",06-Apr-19,Platinum,Bills,M,251404.0
8157,"Ahmedabad, India",14-May-19,Signature,Food,,30048.0
8158,"Bengaluru, India",14-Mar-19,Gold,Bills,M,250134.0
8159,"Delhi, India",22-Oct-20,Platinum,Bills,F,297729.0
8160,"Greater wumbai, India",14-Dec-20,Silver,Grocery,M,194737.0
8161,"Greater Mumbai, India",09-Aug-19,Signature,Fuel,F,118146.0
8162,"Bengaluru, India",07-Feb-19,Silver,Food,F,264768.0
8163,"Bengaluru, India",05-Jan-19,Platinum,Entertainment,F,169280.0
8164,"Delhi, India",,Platinum,Food,M,260450.0
8165,"Ahmedabad, India",20-Mar-19,Gold,Food,,309156.0
8166,"Bengaluru, India",15-Mar-20,Gold,Grocery,M,256904.0
8167,"Ahmedabad, India",17-Nov-20,Platinum,Grocery,F,133762.0
8168,"Delhi, India",11-Jan-20,Platinum,Grocery,M,100788.0
8169,"Delhi, India",08-Jun-20,Silver,Bills,M,280960.0
8170,"Greater Mumbai, India",28-Mar-20,Silver,Grocery,M,102822.0
8171,"Bengaluru, India",06-Sep-20,Silver,Entertainment,F,66127.0
8172,"Delhi, India",17-Mar-19,Signature,Bills,,215906.0
8173,"Greater Mumbai, India",06-Sep-20,Gold,Grocery,M,1000.0
8174,"Bengaluru, India",20-Feb-19,Platinum,Grocery,M,57182.0
8175,"Ahmedabad, India",20-Feb-20,Gold,Fuel,M,117481.0
8176,"Bengaluru, India",07-Jul-20,Silver,Bills,M,142006.0
8177,"Greater Mumbai, India",12-Mar-20,Gold,Bills,,82041.0
8178,"Ahmedabad, India",03-May-20,Silver,Entertainment,M,236991.0
8179,"Delhi, India",20-Feb-19,Signature,Food,F,217385.0
8180,"Delhi, India",02-Mar-20,Signature,Entertainment,F,178408.0
8181,"Ahmedpbad, India",10-Apr-19,Silver,Grocery,M,124212.0
8182,"Bengaluru, India",06-Nov-20,Silver,,F,180429.0
8183,"Greater Mumbai, India",20-May-20,Platinum,Fuel,M,171939.0
8184,"Ahmedabad, India",19-Nov-20,Gold,Grocery,M,
8185,"Greater Mumbai, India",17-Oct-20,,Grocery,F,215300.0
8186,"Bengaluru, India",18-Jan-20,Gold,Bills,F,19113.0
8187,"Greater Mumbai, India",31-Dec-20,,,M,170503.0
8188,"Bengaluru, India",13-Oct-20,Silver,Food,M,41116.0
8189,"Greater Mumbai, India",22-Apr-20,Gold,,M,26613.0
8190,"Greater Mumbai, India",,,Fuel,M,58905.0
8191,"Ahhedabad, India",25-Dec-20,Platinum,Grocery,M,236934.0
8192,"Ahmedabad, India",10-Feb-20,Silver,Fuel,F,208269.0
8193,"Greater Mumbai, India",18-Dec-19,Signature,Fuel,M,87676.0
8194,"Greater Mumbei, India",03-Feb-19,Platinum,,F,310790.0
8195,"Delhi, India",26-Oct-20,Signature,Grocery,F,
8196,"Greater Mumbai, India",09-Apr-20,Silver,Entertainment,M,26084.0
8197,"Greater Mumbhi, India",09-Apr-20,Signature,Food,F,179176.0
8198,Greater Mumbaiz India,09-Jan-20,,Grocery,F,292525.0
8199,"Delhi, India",25-Dec-19,Gold,Food,F,84453.0
8200,"Bengaluru, India",17-Apr-20,Signature,Food,F,173827.0
8201,"Greater Mumbai, India",21-Jul-19,Silver,Bills,M,9849.0
8202,"Delhi, India",09-Jan-20,Silver,Bills,M,84283.0
8203,"Greater Mumbai, India",09-Feb-20,Gold,Entertainment,M,59793.0
8204,"Greater Mumbai, India",09-Apr-19,Silver,Grocery,M,
8205,,17-Dec-20,Platinum,Bills,M,37596.0
8206,"Delhi, India",01-Mar-20,Gold,Fuel,F,243048.0
8207,"Ahmedabrd, India",25-Apr-20,,Entertainment,F,105590.0
8208,"Delhi, India",28-Nov-20,Gold,,F,221959.0
8209,"Bengaluru, India",02-Sep-20,Signature,Grocery,F,74067.0
8210,"Ahmedabad, India",19-May-19,Platinum,Grocery,F,
8211,"Delhi, India",07-Sep-20,Silver,Food,F,151632.0
8212,"Ahmedabad, India",,Gold,Fuel,F,147731.0
8213,"Bengaluru, India",25-May-19,Signature,Bills,F,155866.0
8214,,02-Sep-20,Silver,Food,M,64572.0
8215,"Ahmedabad, India",02-May-20,Platinum,Entertainment,,254210.0
8216,"Bengaluru, India",12-Dec-19,Platinum,Entertainment,M,124354.0
8217,"Bengaluru, India",21-Mar-20,Silver,Entertainment,F,194319.0
8218,"Ahmedabad, India",08-Nov-19,Gold,Fuel,F,67918.0
8219,,01-Mar-20,Signature,Food,F,54436.0
8220,"Bengaluru, India",10-May-20,Platinum,Bills,F,23499.0
8221,"Greater Mumbai, India",25-Jun-19,Gold,Grocery,M,279031.0
8222,"Greater Mumbai, India",23-Jun-19,Gold,Entertainment,F,267420.0
8223,"Bengaluru, India",27-Mar-19,Silver,Fuel,F,283135.0
8224,"Bengaluru, India",24-Aug-20,Gold,Entertainment,M,289509.0
8225,"Ahmedabad, India",12-Oct-20,Platinum,Grocery,M,136096.0
8226,"Greater Mumbai, India",09-Sep-20,Gold,Entertainment,F,47315.0
8227,"Greater Mumbai, India",22-Apr-20,Gold,Entertainment,M,2468.0
8228,"Delhi, India",05-Oct-19,Silver,Food,M,179688.0
8229,,14-May-20,Silver,Food,F,192134.0
8230,Delhis India,10-May-20,Silver,Entertainment,M,66005.0
8231,"Ahmcdabad, India",24-May-20,Silver,Food,M,321636.0
8232,"Ahmedabad, India",,Signature,Entertainment,F,128516.0
8233,"Bengaluru, India",18-Feb-20,,Entertainment,F,178741.0
8234,"Ahmedabad, India",25-May-20,Platinum,Bills,M,20313.0
8235,"Greater Mumbai, India",,Platinum,Food,M,135748.0
8236,,09-Aug-20,Platinum,Bills,M,266035.0
8237,"Delhi, India",10-Jul-20,Platinum,,F,26897.0
8238,"Bengaluru, India",02-May-20,Platinum,Entertainment,M,37284.0
8239,"Bengaluru, India",16-Nov-20,Silver,Fuel,F,156186.0
8240,"Greater Mumbai, India",07-Nov-19,Platinum,Grocery,F,196655.0
8241,"Ahmedabad, India",,Platinum,Grocery,,121016.0
8242,"Ahmedabad, India",09-May-19,Silver,Food,F,181487.0
8243,"Greater Mumbai, India",21-Jan-19,Signature,Food,F,86074.0
8244,"Greater Mumbai, India",01-Aug-20,Signature,Entertainment,M,148707.0
8245,"Ahmedabad, India",04-Mar-19,Silver,Entertainment,M,171659.0
8246,"Greater Mumbai, India",19-Jan-19,Platinum,Grocery,M,3584.0
8247,"Greater Mumbai, India",21-Jun-20,Signature,Fuel,M,
8248,,19-Jul-19,Silver,Fuel,M,311831.0
8249,"Bengaluru, India",05-Sep-20,Signature,Fuel,F,218604.0
8250,"Greater Mumbai, India",05-Oct-20,Platinum,Bills,F,259724.0
8251,"Ahmedabad, India",27-Oct-20,Signature,Bills,F,95294.0
8252,"Greater Mumbai, India",,Signature,Entertainment,F,295588.0
8253,"Bengaluru, India",15-Jan-20,Silver,Food,F,154574.0
8254,"Greater tumbai, India",17-May-20,Platinum,Bills,F,
8255,"Bengaluru, India",12-Jan-20,Gold,Bills,M,141560.0
8256,"Ahmedabad, India",17-Jan-20,Gold,Grocery,M,47999.0
8257,"Ahmedabad, India",28-May-19,Signature,Grocery,M,95491.0
8258,"Ahmedabad, India",06-Jul-20,Platinum,Bills,M,236937.0
8259,"Greater wumbai, India",12-Jan-20,Signature,Grocery,M,197543.0
8260,"Delhi, India",29-Apr-20,Platinum,Entertainment,F,54274.0
8261,"Greater Mumbai, India",06-Feb-19,Silver,Fuel,F,201906.0
8262,"Bengaluru, India",26-Oct-20,,Bills,F,283921.0
8263,,12-Feb-20,Signature,Grocery,F,232277.0
8264,"Greater Mumbai, India",31-Oct-20,,,M,199258.0
8265,"Delhi, Izdia",27-Oct-20,Platinum,Bills,,133666.0
8266,"Ahmedabad, India",07-Mar-19,Signature,Entertainment,M,211447.0
8267,"Greater Mumbai, India",28-Dec-20,Silver,Food,F,134217.0
8268,"Ahmedabad, India",13-May-19,Gold,Entertainment,F,154373.0
8269,"Greater Mumbai, India",01-Dec-20,Platinum,Entertainment,F,304515.0
8270,"Delhi, India",26-Sep-19,Signature,Bills,M,130605.0
8271,"Ahmedabad, India",18-Aug-19,Silver,Grocery,F,208781.0
8272,"Delhi, India",15-May-20,Platinum,Grocery,M,165435.0
8273,"Bengalurd, India",26-Jan-20,Signature,Food,F,306111.0
8274,"Delhi, India",21-Apr-19,Silver,Food,F,60216.0
8275,"Bengaluru, India",09-Jan-19,Platinum,Entertainment,M,310999.0
8276,"Ahmedabad, India",09-Oct-19,Platinum,Entertainment,M,71762.0
8277,"Ahmedabad, India",16-Dec-20,Gold,Fuel,M,139259.0
8278,"Greater Mumbai, India",07-Apr-19,Gold,Bills,M,236681.0
8279,"Greater Mumbai,kIndia",06-Oct-19,Signature,Fuel,F,216127.0
8280,"Bengaluru, India",10-Jul-19,Platinum,Bills,M,39779.0
8281,"Delhi, India",21-Oct-20,Signature,Grocery,F,203181.0
8282,"Greater Mumbai, India",03-Jun-19,Gold,Entertainment,F,4722.0
8283,"Delhi, India",22-Jul-19,Gold,Bills,F,83435.0
8284,,02-May-20,Silver,,F,180430.0
8285,"Greater Mumbai, India",15-Jul-19,Gold,Grocery,F,169438.0
8286,"Greater Mumbai, India",15-Jan-20,Silver,Bills,F,288766.0
8287,"Delhi, India",22-Nov-20,Gold,Grocery,M,31517.0
8288,"Greater Mumbai, India",,Gold,Bills,F,263229.0
8289,"Greater Mucbai, India",04-Jan-19,Platinum,Entertainment,F,264116.0
8290,"Delhi, India",05-Sep-20,Platinum,Food,M,55555.0
8291,"Greater Mumbai, India",27-Mar-19,Silver,,M,286369.0
8292,"Bengaluru, India",18-Jan-19,Gold,Entertainment,M,1713.0
8293,"Delhi, India",11-Sep-19,Gold,Entertainment,,250727.0
8294,"Delhi, India",07-Jan-20,Signature,Food,M,109731.0
8295,"Bengaluru, India",27-Mar-20,,Bills,F,10457.0
8296,"Bengaluru, India",13-Feb-20,Silver,,F,69955.0
8297,"Bengalufu, India",30-Apr-19,Platinum,Fuel,F,221633.0
8298,"Bengaluru, India",24-Sep-20,Platinum,Entertainment,F,141143.0
8299,,23-Feb-19,Silver,Fuel,M,89424.0
8300,"Bengaluru, India",,Silver,Food,F,76415.0
8301,"Delhi, India",04-Feb-20,Platinum,Food,F,55806.0
8302,"Delhi, India",23-Oct-20,Gold,Grocery,M,142273.0
8303,"Delhi, India",23-Feb-19,Gold,Entertainment,F,89744.0
8304,"Ahmedabad, India",29-Aug-20,Gold,,M,211525.0
8305,,13-Sep-20,Gold,Food,F,19148.0
8306,"Greater Mumbai, India",22-Feb-20,Gold,Bills,M,294455.0
8307,"Ahmedabad, India",05-Jun-20,Silver,Entertainment,M,60472.0
8308,"Ahmedabad, India",29-Apr-20,Platinum,Bills,F,80815.0
8309,"Bengaluru, India",11-Apr-20,Platinum,Food,M,178832.0
8310,"phmedabad, India",17-Jan-19,Signature,Fuel,F,92657.0
8311,"Ahmedabad, India",11-Jan-20,Silver,Grocery,M,168159.0
8312,"Ahmedabad, India",23-Jun-20,Silver,Bills,F,179077.0
8313,"Ahmedabad, India",23-Mar-20,Platinum,Entertainment,F,127374.0
8314,"Ahmtdabad, India",19-Sep-20,Silver,Entertainment,F,197143.0
8315,"Delhi, India",15-Nov-20,Platinum,Grocery,,13466.0
8316,"Bengalura, India",19-Dec-19,Signature,Food,F,179090.0
8317,"Ahmedabad, India",25-Dec-19,Gold,Fuel,F,153685.0
8318,"Grdater Mumbai, India",,Gold,Bills,M,110234.0
8319,"Bengaluru, India",08-Sep-20,Gold,Bills,F,62470.0
8320,"Ahmedabad, India",,Gold,Entertainment,F,156602.0
8321,"Bengaluru, India",03-Nov-20,Platinum,Fuel,M,
8322,"Ahmedabad, India",18-Aug-20,Gold,Food,F,306280.0
8323,"Ahmedabad, India",19-Nov-20,Platinum,Grocery,F,10202.0
8324,"Ahmedabad, India",,Signature,Fuel,M,244136.0
8325,"Ahmedabad, India",26-Nov-20,Signature,Bills,F,147657.0
8326,"Ahmedabad, India",18-Apr-20,Silver,Entertainment,M,116576.0
8327,"Bengaluru, India",13-Jan-20,,,M,232930.0
8328,"Delhi, India",15-Jan-20,Silver,Bills,M,15589.0
8329,"Delhi, India",20-Aug-20,Platinum,Entertainment,M,122030.0
8330,,30-Apr-20,Silver,Entertainment,F,30186.0
8331,"Bengawuru, India",14-Oct-19,,Food,M,71983.0
8332,"Delhi, India",24-Dec-19,Signature,Entertainment,M,83790.0
8333,"Delhi, India",21-Aug-19,Platinum,Food,F,297606.0
8334,"Ahmedabad, India",28-Jan-20,Platinum,Food,M,20060.0
8335,"Ahmedabad, India",27-Jun-20,Silver,Food,F,61972.0
8336,"Delhi, India",23-Apr-19,Platinum,Entertainment,M,178032.0
8337,"Greater Mumbai, India",02-Dec-19,Platinum,Fuel,F,149295.0
8338,"Delhi, India",24-Jan-19,Silver,Food,M,51840.0
8339,,,Platinum,Fuel,F,167837.0
8340,"Delhi, India",27-Oct-19,Platinum,Fuel,F,104948.0
8341,"Delhi, India",17-Mar-19,Signature,Bills,F,83768.0
8342,"Greater Mumbai, India",06-Jun-19,Silver,Food,F,94799.0
8343,"Ahmedabad, India",16-Apr-19,Silver,Bills,F,229829.0
8344,"Greater Mumbai, India",13-Mar-19,Platinum,Entertainment,M,247902.0
8345,"Ahmedabad, India",19-Oct-19,Platinum,Bills,F,217111.0
8346,"Delhi, India",26-Feb-20,Gold,,F,109511.0
8347,"Greater Mumbai, India",04-Jan-19,Gold,Grocery,M,82570.0
8348,"Bengaluru, India",15-Dec-19,Signature,Entertainment,F,
8349,"Bengaluru, India",12-Dec-20,Silver,Entertainment,M,249756.0
8350,"Bengaluru, India",16-Nov-20,Silver,Bills,M,64112.0
8351,"Bengaluru, India",09-Jul-19,Gold,Bills,F,
8352,"Greater Mumbai, India",26-Nov-19,Platinum,Grocery,F,7531.0
8353,"Ahmedabad, India",17-Nov-20,Gold,Bills,F,280326.0
8354,"Bengaluru, India",,Gold,Bills,F,253640.0
8355,"Bengaluru, India",21-Jan-20,Signature,Grocery,F,2110.0
8356,"Delhi, India",24-Mar-20,Gold,Food,,236634.0
8357,"Delhi, India",22-Aug-19,Gold,Bills,M,133184.0
8358,"Greater Mumbai, India",09-Jul-20,Platinum,Grocery,M,311555.0
8359,Greater Mumbaii India,05-Oct-20,Platinum,Entertainment,F,128670.0
8360,"Ahmedabad, India",01-Jul-20,Signature,Entertainment,F,279704.0
8361,"Greater Mumbai, India",24-May-20,Signature,Fuel,M,113051.0
8362,"Greater Mumbai, India",14-Feb-19,,Fuel,F,128443.0
8363,"Ahmedabad, India",06-Jun-19,Signature,Grocery,M,91665.0
8364,"Bengaluru, India",14-Jul-20,Gold,Grocery,M,191647.0
8365,"Delhi, India",04-Oct-19,Gold,Entertainment,M,190426.0
8366,"Greater Mumbai, India",09-Feb-19,Silver,Grocery,M,176571.0
8367,"Delhi, India",21-May-20,,Grocery,M,210518.0
8368,"Delhi, India",06-Nov-19,Signature,Food,F,
8369,"Bengaludu, India",20-Feb-19,Platinum,Food,F,111414.0
8370,"Ahmedabad, India",,Signature,Entertainment,F,167016.0
8371,"Bengaluru, India",30-Mar-19,Platinum,Bills,F,188565.0
8372,"Ahmedabad, India",01-Aug-20,,Bills,,277739.0
8373,"Delhi, India",13-Dec-19,Platinum,Entertainment,M,270722.0
8374,"Ahmedabad, India",27-Apr-20,Silver,Fuel,M,106298.0
8375,"Greater Mumbai, India",29-Nov-20,Signature,Grocery,,99946.0
8376,"Greater Mumbai, India",28-Apr-20,,Entertainment,M,39606.0
8377,"Delhi, India",21-Feb-19,Platinum,Fuel,M,156906.0
8378,"Bengaluru, India",15-Feb-19,Silver,,M,106438.0
8379,"Delhi, India",18-Mar-19,Platinum,Grocery,M,291941.0
8380,"Greater Mumbai, India",05-Jul-19,Silver,Entertainment,F,76648.0
8381,"Bengaluru, India",,Platinum,Bills,F,199502.0
8382,"Bengaluru, India",09-Jan-20,Gold,Entertainment,M,214447.0
8383,"Greater Mumbai, India",20-Jan-20,Signature,Fuel,M,181757.0
8384,"Ahmedabad, India",28-Jan-19,Platinum,Entertainment,F,222129.0
8385,"Greater Mumbai, India",24-Feb-20,Silver,Grocery,F,9548.0
8386,"Ahmedabad, India",29-May-19,Silver,Food,F,315891.0
8387,"Delhi, India",02-Dec-19,Gold,Fuel,M,188611.0
8388,"Greater Mumbai, India",15-Nov-20,Silver,Entertainment,M,
8389,"Bengaluru, India",09-Dec-19,Platinum,Entertainment,M,205446.0
8390,"Ahmedabad, India",25-Apr-19,Signature,Food,M,60339.0
8391,"Delhi, India",31-Jan-19,Gold,Fuel,F,140555.0
8392,"Delhi, India",07-Oct-20,Silver,Fuel,F,147495.0
8393,"Ahmedabad, India",07-Dec-19,Signature,,M,263512.0
8394,"Ahmedabad, India",15-Nov-19,Signature,Entertainment,F,127227.0
8395,"Ahmedabad, India",,,Entertainment,M,25377.0
8396,"Bengaluru, India",06-Nov-20,Gold,Fuel,M,48683.0
8397,"Bengaluru, India",02-Mar-19,Silver,Fuel,M,109394.0
8398,"celhi, India",,,Entertainment,,82486.0
8399,"Greater Mumbai, India",13-Feb-20,Silver,Fuel,F,217791.0
8400,"Bengaluru, India",08-Jun-19,Silver,Food,F,264965.0
8401,"Greater Mumbai, India",03-Dec-20,Signature,Entertainment,M,
8402,"Bengaluru, India",,Platinum,Fuel,F,218633.0
8403,"Delhi, India",23-Oct-19,Gold,Bills,F,88225.0
8404,"Greater Mumbai, India",06-Nov-19,Signature,Fuel,F,197232.0
8405,"Greater Mumbai, India",26-Oct-19,Gold,Bills,M,267550.0
8406,"Bengaluru, India",26-Feb-20,Silver,Fuel,,148805.0
8407,"Bengaluru, India",05-Feb-20,Silver,Bills,M,43056.0
8408,"Bengaluru, India",31-Dec-19,Silver,Bills,M,267291.0
8409,,10-Feb-19,Platinum,Bills,M,273146.0
8410,Ahmedabadq India,20-May-20,,Entertainment,M,76612.0
8411,"Bengaluru, India",21-Oct-19,Signature,Fuel,F,84517.0
8412,"Bengaluru, India",27-Jan-20,Platinum,Food,F,33837.0
8413,"Greater Mumbai, India",19-May-19,Silver,Food,,245392.0
8414,"Delhi, India",18-May-20,Gold,Grocery,F,132109.0
8415,,15-May-19,,Fuel,F,134549.0
8416,"Ahmedabad, India",28-Apr-19,Gold,Food,M,235309.0
8417,"Ahmedabad, India",11-Jul-20,Gold,Entertainment,M,99764.0
8418,"Greater Mumbai, India",02-Apr-20,Silver,Food,F,223788.0
8419,"Bengaluru, India",25-Apr-20,,Bills,,177235.0
8420,"Delhi, India",12-Jul-20,Silver,Food,F,14818.0
8421,Bengaluruc India,21-Apr-19,Signature,Food,F,261421.0
8422,"Bengaluru, India",06-Dec-19,Gold,Entertainment,F,221087.0
8423,"Bengaluru, India",01-Feb-19,Silver,Grocery,M,29519.0
8424,"Delhi, India",26-Oct-20,Gold,Grocery,M,259096.0
8425,"Ahmedabad, India",06-May-20,Signature,Fuel,F,151202.0
8426,"Ahmedabad, India",30-Apr-20,Signature,Entertainment,F,63809.0
8427,"Bengaluru, India",28-Oct-19,Silver,Entertainment,M,155407.0
8428,"Delhi, India",16-Jun-20,Silver,Bills,M,180560.0
8429,"Ahmedabad, India",10-Nov-20,Platinum,Entertainment,,145903.0
8430,"Bengaluru, India",05-Nov-19,,Grocery,M,86936.0
8431,"Greater Mumbai, India",14-Jun-19,Signature,Entertainment,,4263.0
8432,"Delhi, India",17-Jul-20,Silver,Grocery,M,42665.0
8433,"Ahmedabad, India",20-Feb-19,,Bills,F,181131.0
8434,"Bengaluru, India",27-Jan-19,Signature,Grocery,F,164892.0
8435,"Grbater Mumbai, India",09-Jan-19,Silver,Entertainment,M,114428.0
8436,"Delhi, India",19-Nov-20,Platinum,Grocery,M,228058.0
8437,Greater Mumbaif India,03-Dec-19,Platinum,Bills,M,164898.0
8438,"Greater Mumbai, India",06-Jan-20,Platinum,Entertainment,M,264644.0
8439,"Ahmedabad, India",19-May-20,Silver,Bills,M,
8440,"Ahmedabad, India",21-Oct-19,Signature,Grocery,M,
8441,"Bengaluru, India",14-Jan-19,Platinum,Grocery,F,264008.0
8442,"Ahmedabad, India",26-May-19,Platinum,Entertainment,M,60361.0
8443,"Greater Mumbai, India",20-Oct-19,Silver,Entertainment,M,
8444,"Ahmedabad, India",11-Aug-19,Silver,Entertainment,M,224046.0
8445,"Greater Mumbai, India",16-Nov-19,Signature,Grocery,M,171266.0
8446,"Delhi, India",11-May-19,,Entertainment,F,254232.0
8447,"Bengaluru, India",13-Feb-19,Silver,Bills,,285780.0
8448,"Delhi, India",,Silver,Entertainment,F,
8449,"Greater Mumbai, India",28-Feb-20,Gold,Entertainment,F,168737.0
